dataset,method,stage,filter_rank,library_name,differentiation_name,threshold,field_nrmse,state_rmse,active_terms,interpretability_penalty,shift_corr,reference_shift_corr,long_horizon_max_norm,stable,score,pareto_efficient
kutz_cylinder,dmd_sindy,optimization,6,poly3,finite_difference,0.46415888336127775,0.21202387218898402,3.223525716043891,8,12.999241903774882,0.26847679271867464,1.0,148.9658301795564,True,2.2819101577552163,False
kutz_cylinder,dmd_sindy,optimization,5,poly2_trig,finite_difference,0.21544346900318823,0.212056467242067,3.3023709917061765,7,13.298062107872136,0.26503910920734924,1.0,149.04983203650406,True,2.3117657834228873,False
kutz_cylinder,dmd_sindy,optimization,7,poly3_trig,spectral,0.46415888336127775,0.2118455502946955,2.7527404464385876,4,14.0,0.25948026692859444,1.0,148.52788375040328,True,2.3718455502946956,False
kutz_cylinder,dmd_sindy,optimization,7,poly2,spectral,0.1,0.2118457522012167,2.7533187755535113,4,14.0,0.25948026692859444,1.0,148.52790472509332,True,2.371845752201217,False
kutz_cylinder,dmd_sindy,optimization,2,poly2,spectral,0.46415888336127775,0.21184770139953887,2.758895737901176,4,14.0,0.26984580962168303,1.0,148.55365574369196,True,2.371847701399539,False
kutz_cylinder,dmd_sindy,optimization,2,poly2_trig,spectral,0.46415888336127775,0.21184770139953887,2.758895737901176,4,14.0,0.26984580962168303,1.0,148.55365574369196,True,2.371847701399539,False
kutz_cylinder,dmd_sindy,optimization,2,poly2,finite_difference,0.46415888336127775,0.21217338291446258,3.5709805355703086,4,14.005218184982885,0.26984580962168303,1.0,148.83641875947202,True,2.372956110661895,False
kutz_cylinder,dmd_sindy,optimization,2,poly2_trig,finite_difference,0.46415888336127775,0.21217338291446258,3.5709805355703086,4,14.005218184982885,0.26984580962168303,1.0,148.83641875947202,True,2.372956110661895,False
kutz_cylinder,dmd_sindy,optimization,7,poly2,finite_difference,0.1,0.21216509478741574,3.5526030398752377,4,14.00536086879242,0.25948026692859444,1.0,148.81561416643777,True,2.372969225106279,False
kutz_cylinder,dmd_sindy,optimization,7,poly2,finite_difference,0.21544346900318823,0.21216509478741574,3.5526030398752377,4,14.00536086879242,0.25948026692859444,1.0,148.81561416643777,True,2.372969225106279,False
kutz_cylinder,dmd_sindy,optimization,5,poly2,finite_difference,0.21544346900318823,0.21205642229967386,3.3022635668173423,7,13.768526428631368,0.26503910920734924,1.0,149.04983049142254,True,2.382335386594379,False
